order_item_id,order_id,product_id,quantity,discount_pct,unit_price_at_order
18501,8341,165,3,0.0,104.8
18502,8341,49,3,0.0,157.31
18503,8342,423,1,0.0,47.46
18504,8343,114,2,0.05,270.91
18505,8343,403,1,0.05,149.43
18506,8343,386,1,0.0,47.2
18507,8343,476,1,0.15,213.78
18508,8344,155,4,0.0,204.16
18509,8345,77,2,0.1,51.15
18510,8345,54,1,0.05,158.01
18511,8346,552,3,0.0,
18512,8347,63,1,0.0,71.28
18513,8348,516,1,0.0,18.97
18514,8348,440,2,0.05,11.67
18515,8348,233,2,0.0,264.54
18516,8349,569,1,0.05,251.4
18517,8349,192,3,0.1,256.51
18518,8350,16,1,0.15,
18519,8351,341,3,0.2,
18520,8351,177,1,0.05,156.0
18521,8351,470,1,0.05,43.35
18522,8352,403,1,0.0,162.68
18523,8352,154,4,0.2,143.48
18524,8353,544,4,0.0,145.11
18525,8354,150,1,0.1,132.34
18526,8354,410,1,0.15,
18527,8354,481,4,0.0,34.58
18528,8354,53,2,0.2,220.04
18529,8355,550,1,0.05,221.21
18530,8355,150,2,0.0,129.9
18531,8356,527,1,0.15,343.45
18532,8357,120,2,0.1,160.26
18533,8358,160,3,0.0,45.17
18534,8358,315,1,0.15,14.23
18535,8359,173,1,0.15,139.67
18536,8359,405,2,0.0,97.64
18537,8360,589,1,0.0,168.93
18538,8361,47,-1,0.2,241.61
18539,8362,537,4,0.0,11.62
18540,8363,17,4,0.0,34.91
18541,8364,240,1,0.0,297.46
18542,8364,566,1,0.2,226.44
18543,8364,355,1,0.15,89.45
18544,8364,481,1,0.15,31.78
18545,8365,573,1,0.2,106.96
18546,8365,337,3,0.2,31.49
18547,8366,261,1,0.15,170.82
18548,8366,6,1,0.2,16.11
18549,8366,466,1,0.1,60.1
18550,8367,472,1,0.0,254.31
18551,8368,255,1,4.56,355.61
18552,8369,88,1,0.05,156.79
18553,8369,50,1,0.1,9.49
18554,8369,433,3,0.0,129.41
18555,8369,451,1,0.0,44.53
18556,8370,514,1,0.15,319.83
18557,8370,248,2,0.1,
18558,8370,298,4,0.05,282.18
18559,8370,408,2,0.05,266.71
18560,8371,437,1,0.0,
18561,8371,50,1,0.1,9.6
18562,8371,549,1,0.0,55.78
18563,8372,19,1,0.1,
18564,8372,158,1,0.0,289.42
18565,8372,371,1,0.0,122.89
18566,8372,314,3,0.0,163.84
18567,8372,374,2,0.05,126.11
18568,8373,68,1,0.0,258.85
18569,8373,156,2,0.0,99.22
18570,8374,316,2,0.05,280.04
18571,8374,399,2,0.1,302.24
18572,8374,248,2,0.0,
18573,8374,13,2,0.0,178.74
18574,8375,129,2,0.2,328.42
18575,8376,525,1,0.15,168.51
18576,8377,375,3,0.0,306.48
18577,8377,250,2,0.0,426.35
18578,8377,38,1,0.0,262.48
18579,8378,147,1,0.1,235.99
18580,8378,289,1,0.0,64.16
18581,8379,158,1,0.1,307.0
18582,8380,600,1,3.0,161.03
18583,8381,290,3,0.05,131.73
18584,8382,586,4,0.05,252.92
18585,8383,375,2,0.0,308.44
18586,8384,26,4,0.05,
18587,8385,110,4,0.05,244.27
18588,8385,468,1,0.0,47.03
18589,8385,376,1,0.05,54.53
18590,8386,212,2,0.0,34.91
18591,8386,450,1,0.15,6.93
18592,8386,570,1,0.05,154.03
18593,8387,33,4,0.0,89.19
18594,8388,554,1,0.0,144.96
18595,8388,314,3,0.0,164.18
18596,8389,7,3,0.05,200.3
18597,8389,310,4,0.0,290.93
18598,8390,3,2,0.2,41.66
18599,8390,429,1,0.2,16.48
18600,8391,294,1,0.2,21.34
18601,8392,243,1,0.0,243.22
18602,8392,124,3,0.2,181.57
18603,8393,336,1,0.0,76.84
18604,8393,198,1,0.15,149.95
18605,8393,233,2,0.0,264.26
18606,8394,478,4,0.1,115.88
18607,8395,473,2,0.2,
18608,8396,408,2,0.0,273.09
18609,8396,314,2,0.0,173.25
18610,8396,219,2,0.1,35.53
18611,8397,104,4,0.2,42.77
18612,8398,269,1,0.2,213.72
18613,8398,60,4,0.05,272.96
18614,8399,297,1,0.15,53.56
18615,8400,241,2,0.0,216.15
18616,8400,387,1,0.05,39.91
18617,8401,189,3,0.15,161.34
18618,8401,426,2,0.0,
18619,8402,549,2,0.0,57.31
18620,8402,234,2,0.2,112.45
18621,8402,111,1,0.1,223.55
18622,8403,153,1,0.2,314.53
18623,8403,493,1,0.15,234.06
18624,8403,537,4,0.0,11.7
18625,8403,376,1,0.0,52.38
18626,8404,370,2,0.0,120.56
18627,8404,378,2,0.0,61.19
18628,8404,15,3,0.15,125.36
18629,8404,491,3,0.0,123.93
18630,8405,255,2,0.0,355.28
18631,8406,485,2,0.1,172.74
18632,8407,52,2,0.15,104.41
18633,8408,416,1,0.0,72.24
18634,8408,348,4,0.2,44.71
18635,8409,71,2,0.0,240.93
18636,8410,417,3,0.0,36.71
18637,8410,344,2,0.1,144.63
18638,8411,85,2,0.0,18.82
18639,8411,119,3,0.0,61.7
18640,8412,499,2,0.0,216.56
18641,8412,134,1,0.0,251.73
18642,8412,382,2,0.05,94.43
18643,8413,211,1,0.2,282.46
18644,8413,520,2,0.15,22.24
18645,8414,101,4,0.1,141.09
18646,8415,275,2,0.1,191.52
18647,8416,6,1,0.05,16.35
18648,8416,562,2,0.05,325.28
18649,8416,498,3,0.0,80.54
18650,8417,310,1,0.15,301.49
18651,8417,404,1,0.0,377.3
18652,8418,352,3,0.0,81.53
18653,8418,580,1,0.0,175.96
18654,8418,439,1,0.15,236.12
18655,8419,169,2,0.05,
18656,8419,294,2,0.1,21.59
18657,8419,323,2,0.2,54.06
18658,8419,497,3,0.0,93.63
18659,8419,608,3,0.0,
18660,8420,286,1,0.1,195.86
18661,8420,267,2,0.0,306.71
18662,8421,68,1,0.0,251.08
18663,8421,153,4,0.0,305.16
18664,8421,406,4,0.0,
18665,8421,422,4,0.05,78.89
18666,8422,326,1,0.05,34.78
18667,8423,502,1,0.05,322.86
18668,8423,557,3,0.05,74.62
18669,8423,530,3,0.05,160.9
18670,8424,210,1,0.0,242.01
18671,8425,510,1,0.05,191.96
18672,8426,311,2,0.2,48.13
18673,8426,140,1,0.0,273.89
18674,8426,356,1,0.2,261.99
18675,8426,34,3,0.0,59.17
18676,8427,375,2,0.1,318.27
18677,8428,342,1,0.1,63.46
18678,8429,278,3,0.0,245.21
18679,8430,266,2,0.05,329.48
18680,8431,5,1,0.0,210.31
18681,8431,243,1,0.1,242.14
18682,8431,87,3,0.0,127.13
18683,8431,346,2,0.2,94.58
18684,8432,107,3,0.0,155.38
18685,8432,400,3,0.05,282.61
18686,8433,437,2,0.15,187.59
18687,8433,218,3,0.0,37.18
18688,8433,590,2,0.0,247.8
18689,8433,538,2,0.2,278.17
18690,8434,84,4,0.1,77.46
18691,8435,434,2,0.05,41.4
18692,8436,38,1,0.0,247.72
18693,8437,23,1,0.0,96.99
18694,8437,48,1,0.1,241.13
18695,8438,341,3,0.0,
18696,8439,402,3,0.15,196.65
18697,8440,401,1,0.0,156.97
18698,8440,554,3,0.0,150.01
18699,8441,364,2,0.0,58.42
18700,8442,9,2,0.15,99.73
18701,8442,352,1,0.0,77.53
18702,8443,22,2,0.2,21.4
18703,8443,403,1,0.05,163.16
18704,8443,259,1,0.0,144.49
18705,8444,205,1,0.05,186.65
18706,8444,550,3,0.05,209.41
18707,8445,340,4,0.0,376.34
18708,8445,578,2,0.0,228.95
18709,8446,189,1,0.0,168.56
18710,8446,22,4,0.0,22.17
18711,8446,289,1,0.2,68.97
18712,8446,257,2,0.0,363.68
18713,8446,172,2,0.0,53.17
18714,8447,106,2,0.05,194.03
18715,8448,292,1,0.2,130.91
18716,8449,70,1,0.0,152.3
18717,8450,565,1,0.0,100.89
18718,8450,509,4,0.1,63.79
18719,8450,71,1,0.15,250.35
18720,8451,414,2,0.1,102.91
18721,8451,17,2,0.1,34.36
18722,8452,20,2,0.05,211.41
18723,8452,582,2,0.15,128.54
18724,8452,134,3,0.05,238.34
18725,8453,254,1,0.1,344.05
18726,8454,389,2,0.0,88.86
18727,8454,402,2,0.2,197.83
18728,8454,262,1,0.2,386.61
18729,8455,408,2,0.0,275.71
18730,8455,280,2,0.15,243.88
18731,8455,285,2,0.15,238.82
18732,8456,167,2,0.0,7.42
18733,8456,420,3,0.0,194.56
18734,8456,219,4,0.0,33.73
18735,8457,259,1,0.0,148.49
18736,8457,466,2,0.2,59.54
18737,8458,32,2,0.0,233.3
18738,8458,50,1,0.2,9.74
18739,8458,236,4,0.0,12.9
18740,8459,510,1,0.2,186.8
18741,8460,457,1,0.0,174.05
18742,8460,372,4,0.0,243.24
18743,8461,8,2,0.0,47.56
18744,8461,373,1,0.1,
18745,8462,357,1,0.0,140.39
18746,8462,126,1,0.0,83.2
18747,8462,600,3,0.2,169.36
18748,8463,541,1,0.05,166.51
18749,8464,15,1,0.0,125.86
18750,8465,407,3,0.15,57.12
18751,8466,150,1,0.05,138.89
18752,8466,345,1,0.2,178.58
18753,8467,99,2,0.2,294.81
18754,8467,114,1,0.1,281.13
18755,8467,64,1,0.15,318.63
18756,8467,332,4,0.0,157.88
18757,8468,499,2,0.2,200.17
18758,8469,75,1,0.1,18.63
18759,8469,279,2,0.2,29.37
18760,8469,190,2,0.1,204.19
18761,8469,528,3,0.2,265.2
18762,8470,487,4,0.15,182.47
18763,8470,106,1,0.05,198.3
18764,8471,205,1,0.0,194.49
18765,8471,406,1,0.05,
18766,8472,221,3,0.0,43.5
18767,8472,9,1,0.15,96.06
18768,8472,554,1,0.05,151.21
18769,8472,196,2,0.0,271.23
18770,8472,246,4,0.2,150.52
18771,8473,43,1,0.05,88.89
18772,8474,553,1,0.0,241.67
18773,8475,170,1,0.0,100.72
18774,8475,505,3,0.1,81.88
18775,8476,59,3,0.0,183.0
18776,8477,180,4,0.2,317.05
18777,8477,405,2,0.05,100.72
18778,8477,95,1,0.05,137.69
18779,8477,192,1,0.2,241.55
18780,8477,26,1,0.05,
18781,8478,448,1,0.05,161.54
18782,8479,93,1,0.0,90.98
18783,8480,222,1,0.05,108.46
18784,8481,276,1,0.2,200.53
18785,8481,275,2,0.0,191.26
18786,8482,414,4,0.15,94.36
18787,8483,317,2,0.1,159.42
18788,8483,387,4,0.1,42.45
18789,8484,599,1,0.05,403.21
18790,8484,563,2,0.2,208.12
18791,8484,499,1,0.05,216.41
18792,8485,101,1,0.1,143.01
18793,8485,594,2,0.05,143.18
18794,8485,494,1,0.0,195.5
18795,8485,183,1,0.2,257.32
18796,8486,285,2,0.0,252.02
18797,8486,498,1,0.1,81.09
18798,8487,310,1,0.0,308.49
18799,8488,240,1,0.0,288.54
18800,8489,518,1,0.15,34.81
18801,8489,591,2,0.15,249.33
18802,8489,133,3,0.2,315.81
18803,8490,31,1,0.1,106.94
18804,8491,40,2,0.0,83.38
18805,8492,140,1,0.0,267.01
18806,8492,367,2,0.2,206.17
18807,8492,216,2,0.0,61.39
18808,8493,264,1,0.1,105.78
18809,8493,587,3,0.1,158.28
18810,8494,167,2,0.1,
18811,8495,406,3,0.2,
18812,8495,75,1,0.0,18.02
18813,8495,73,1,0.2,58.01
18814,8495,485,1,0.0,181.1
18815,8495,517,2,0.2,53.54
18816,8496,170,1,0.1,106.59
18817,8496,4,1,0.05,
18818,8497,334,3,0.0,
18819,8497,518,4,0.1,34.8
18820,8497,403,1,0.0,160.6
18821,8498,496,2,0.0,273.6
18822,8498,554,1,0.15,147.3
18823,8499,451,1,0.0,45.01
18824,8500,268,2,0.05,310.16
18825,8500,460,1,0.0,181.97
18826,8501,379,2,0.0,203.8
18827,8501,150,1,0.0,139.07
18828,8501,201,4,0.15,47.52
18829,8502,472,1,0.0,257.71
18830,8502,506,2,0.0,99.93
18831,8502,425,2,0.15,166.37
18832,8502,530,4,0.1,161.66
18833,8503,104,2,0.1,42.32
18834,8503,206,4,0.15,137.41
18835,8503,360,4,0.0,48.61
18836,8503,182,2,0.0,141.92
18837,8504,461,1,0.1,274.47
18838,8505,162,1,0.0,165.02
18839,8505,229,1,0.1,9.37
18840,8506,51,2,0.0,17.37
18841,8507,381,2,0.0,46.58
18842,8507,373,2,0.2,
18843,8507,275,1,0.1,189.44
18844,8507,558,1,0.15,190.98
18845,8508,16,1,0.05,
18846,8508,554,2,0.2,145.14
18847,8508,558,2,0.05,201.83
18848,8509,307,4,0.2,139.06
18849,8510,257,1,0.15,348.94
18850,8510,404,1,0.1,376.54
18851,8510,385,2,0.0,132.25
18852,8511,288,4,1.68,358.83
18853,8511,35,2,0.15,40.6
18854,8511,277,2,0.2,182.51
18855,8511,244,3,0.05,17.07
18856,8512,130,4,0.05,124.21
18857,8512,501,1,0.2,
18858,8513,520,4,0.0,22.18
18859,8514,227,4,0.05,
18860,8515,549,2,0.0,55.9
18861,8515,494,2,0.0,198.0
18862,8515,379,2,0.1,197.24
18863,8516,141,4,0.15,247.1
18864,8516,450,2,0.0,6.88
18865,8516,53,4,0.1,231.4
18866,8516,171,4,0.1,146.06
18867,8517,14,1,0.15,65.52
18868,8518,446,4,0.0,292.88
18869,8518,496,1,0.15,285.81
18870,8518,146,1,0.2,9.72
18871,8519,141,1,0.05,236.14
18872,8520,241,1,0.15,234.92
18873,8520,271,1,0.2,309.2
18874,8520,93,1,0.1,94.46
18875,8520,406,1,0.0,
18876,8521,127,1,0.2,225.24
18877,8522,530,4,0.1,157.14
18878,8522,273,4,0.05,168.72
18879,8522,521,3,0.0,213.91
18880,8522,462,2,0.0,320.05
18881,8523,517,1,0.0,55.69
18882,8524,223,4,0.0,346.34
18883,8524,72,3,0.05,136.78
18884,8525,67,1,0.0,36.59
18885,8526,410,1,0.2,19.96
18886,8527,481,1,0.0,34.68
18887,8527,421,1,0.05,11.83
18888,8527,37,2,0.0,9.22
18889,8528,173,4,0.0,131.8
18890,8529,70,1,0.0,162.77
18891,8529,537,2,0.05,12.64
18892,8530,494,4,0.15,197.54
18893,8530,114,1,0.1,288.92
18894,8531,382,1,0.2,92.72
18895,8531,71,1,0.0,232.42
18896,8531,430,2,0.2,122.51
18897,8531,149,3,0.15,189.41
18898,8531,213,1,0.0,23.71
18899,8532,8,1,0.0,48.84
18900,8533,95,1,0.05,133.16
18901,8533,590,2,0.05,240.23
18902,8534,457,4,0.0,183.75
18903,8534,547,1,0.15,185.91
18904,8534,317,4,0.15,165.55
18905,8534,117,1,0.0,176.57
18906,8535,472,1,0.2,256.21
18907,8535,370,3,0.05,122.83
18908,8535,550,1,0.2,207.89
18909,8536,109,2,0.2,119.92
18910,8536,556,1,0.0,209.96
18911,8536,502,3,0.0,325.95
18912,8537,376,1,0.2,56.48
18913,8537,184,1,0.15,394.32
18914,8537,461,1,0.15,269.02
18915,8538,384,1,0.1,
18916,8538,600,4,0.15,166.28
18917,8538,47,-1,0.15,247.5
18918,8538,283,4,0.0,114.46
18919,8539,392,2,0.05,69.34
18920,8540,140,1,0.0,254.03
18921,8540,580,3,0.2,169.35
18922,8541,124,2,0.0,174.25
18923,8541,187,1,0.0,38.02
18924,8541,584,1,0.05,258.29
18925,8542,415,4,0.05,215.68
18926,8543,549,1,0.05,57.95
18927,8543,364,1,0.0,60.92
18928,8543,57,1,0.05,365.63
18929,8543,586,3,0.0,258.94
18930,8544,471,3,0.0,94.79
18931,8544,125,2,0.0,376.52
18932,8544,567,3,0.15,23.45
18933,8545,427,1,0.15,90.85
18934,8546,468,1,0.0,49.88
18935,8546,301,2,0.0,47.08
18936,8546,363,1,0.15,229.64
18937,8546,597,4,0.0,123.44
18938,8547,287,2,0.0,138.84
18939,8548,189,3,0.0,176.31
18940,8548,583,1,0.0,64.9
18941,8548,560,1,0.15,
18942,8549,108,1,0.2,180.29
18943,8550,515,2,0.05,131.45
18944,8550,190,3,0.0,212.13
18945,8551,107,2,0.2,158.96
18946,8552,150,1,0.0,140.39
18947,8552,32,2,0.05,237.7
18948,8552,132,4,0.0,47.87
18949,8552,268,3,0.2,323.0
18950,8552,28,1,0.0,233.87
18951,8553,468,2,0.2,46.25
18952,8554,207,1,0.0,308.69
18953,8554,188,1,0.15,22.83
18954,8555,558,1,0.0,194.36
18955,8556,544,2,0.1,148.66
18956,8556,88,1,0.0,158.73
18957,8556,257,4,0.15,355.23
18958,8556,246,1,0.0,149.47
18959,8557,198,1,0.05,145.03
18960,8557,354,1,0.05,123.74
18961,8557,275,3,0.0,186.11
18962,8557,349,1,0.0,95.03
18963,8558,502,1,0.1,328.76
18964,8558,15,0,0.1,128.01
18965,8559,9,1,0.0,102.88
18966,8559,62,1,0.0,71.72
18967,8559,360,2,0.15,52.06
18968,8559,460,1,0.2,182.0
18969,8560,470,1,0.1,44.27
18970,8560,111,1,0.0,210.96
18971,8561,165,1,0.15,111.36
18972,8561,200,1,0.15,273.8
18973,8562,88,1,0.0,153.96
18974,8563,184,1,0.1,385.13
18975,8563,193,2,0.0,270.37
18976,8563,358,1,0.15,138.95
18977,8563,579,2,0.2,72.41
18978,8564,460,3,0.0,172.6
18979,8565,525,2,0.05,170.58
18980,8565,233,1,0.1,276.14
18981,8565,302,1,0.0,41.97
18982,8566,363,2,0.05,232.64
18983,8566,371,1,0.2,127.91
18984,8567,93,1,0.0,91.66
18985,8568,303,3,0.15,41.66
18986,8568,102,2,0.15,70.88
18987,8569,391,2,0.1,232.1
18988,8569,298,3,0.0,264.08
18989,8569,589,1,0.2,168.1
18990,8570,568,3,0.0,152.43
18991,8570,211,1,0.0,295.29
18992,8571,291,1,0.2,194.43
18993,8571,158,1,0.1,305.95
18994,8571,77,2,0.2,48.42
18995,8572,212,2,0.1,34.16
18996,8572,559,3,0.0,43.99
18997,8573,193,2,0.2,276.63
18998,8574,242,2,0.15,153.89
18999,8574,46,4,0.1,49.97
19000,8575,261,1,0.05,164.93
19001,8575,20,1,0.0,209.52
19002,8575,498,2,0.1,79.91
19003,8575,480,2,0.0,62.87
19004,8575,574,1,2.66,276.93
19005,8576,566,1,0.0,216.64
19006,8576,17,2,0.0,34.1
19007,8576,54,3,0.0,158.85
19008,8576,92,4,0.0,352.17
19009,8577,28,1,0.0,236.72
19010,8578,247,1,0.05,69.09
19011,8578,343,2,0.0,297.41
19012,8578,462,2,0.0,334.66
19013,8578,540,1,0.05,97.45
19014,8579,508,2,0.0,280.23
19015,8579,356,4,0.1,245.67
19016,8580,359,1,0.1,327.3
19017,8580,150,3,0.05,133.43
19018,8581,534,2,0.0,54.14
19019,8581,79,1,0.0,250.92
19020,8581,191,1,0.2,46.25
19021,8582,460,3,0.1,180.92
19022,8582,388,3,0.15,189.69
19023,8582,440,2,0.0,11.7
19024,8582,497,1,0.05,96.89
19025,8583,520,1,0.05,23.39
19026,8584,309,2,0.2,
19027,8585,514,1,0.0,348.95
19028,8585,82,2,0.0,210.13
19029,8585,419,1,0.0,249.96
19030,8585,329,2,0.2,85.49
19031,8586,587,1,0.0,168.45
19032,8587,507,3,0.2,183.76
19033,8588,302,1,0.05,43.15
19034,8589,473,4,0.0,
19035,8590,568,1,0.2,150.83
19036,8590,517,3,0.05,52.39
19037,8590,204,2,0.0,76.65
19038,8590,9,1,0.05,104.37
19039,8591,494,1,0.2,201.71
19040,8591,317,1,0.05,169.02
19041,8592,561,4,0.0,374.47
19042,8593,307,3,0.05,139.46
19043,8593,151,2,0.0,22.82
19044,8594,345,4,0.0,191.14
19045,8595,530,2,0.2,166.35
19046,8595,241,2,0.05,222.19
19047,8595,242,1,0.15,163.14
19048,8595,244,1,0.15,16.42
19049,8596,521,2,0.15,207.3
19050,8596,19,2,0.0,
19051,8596,386,1,0.0,51.55
19052,8596,192,1,0.15,260.94
19053,8597,31,4,0.05,104.3
19054,8597,232,2,0.1,250.46
19055,8598,491,4,0.15,128.02
19056,8598,174,1,0.15,128.98
19057,8598,441,1,0.15,81.19
19058,8599,149,1,0.15,183.42
19059,8599,266,1,0.2,359.41
19060,8599,44,1,0.0,256.38
19061,8600,445,4,0.2,29.27
19062,8600,147,3,0.0,224.48
19063,8600,539,2,0.0,132.0
19064,8601,323,1,0.1,51.66
19065,8602,317,1,0.2,168.31
19066,8602,201,1,0.05,50.53
19067,8603,46,2,0.0,47.57
19068,8603,36,2,0.2,182.01
19069,8603,187,3,0.2,40.95
19070,8604,24,3,0.0,102.59
19071,8605,324,2,0.0,202.45
19072,8605,460,2,0.15,166.14
19073,8605,365,1,0.0,50.76
19074,8606,576,4,0.0,272.47
19075,8606,131,3,0.0,258.38
19076,8607,196,0,0.15,298.53
19077,8607,182,2,0.0,145.52
19078,8607,172,2,0.2,55.45
19079,8608,495,3,0.2,96.33
19080,8609,83,4,0.0,
19081,8610,50,2,0.0,10.11
19082,8611,576,1,0.2,265.48
19083,8611,276,1,0.2,208.49
19084,8611,59,1,0.05,184.29
19085,8611,596,2,0.05,27.16
19086,8611,366,2,0.05,65.2
19087,8612,164,1,0.05,189.8
19088,8612,200,1,0.0,289.24
19089,8612,532,1,0.2,226.88
19090,8613,439,4,0.1,258.21
19091,8614,392,3,0.0,72.95
19092,8614,67,3,0.0,37.92
19093,8614,129,3,0.0,343.63
19094,8615,125,1,0.0,357.69
19095,8615,301,3,0.05,48.28
19096,8616,443,1,0.05,190.49
19097,8617,570,3,0.0,153.66
19098,8617,365,1,0.05,48.71
19099,8617,378,2,0.05,58.77
19100,8617,396,1,0.15,55.65
19101,8618,309,2,0.0,
19102,8618,599,3,0.1,410.21
19103,8619,567,3,0.2,23.97
19104,8619,334,4,0.1,
19105,8620,74,4,0.15,196.1
19106,8621,344,1,0.15,151.85
19107,8622,226,3,0.0,245.07
19108,8623,509,3,0.2,65.49
19109,8624,372,2,0.15,226.15
19110,8624,41,3,0.1,284.55
19111,8624,47,1,0.1,248.66
19112,8624,286,2,0.0,198.15
19113,8625,2,1,0.05,239.97
19114,8626,51,2,0.15,17.34
19115,8627,225,2,0.15,81.02
19116,8627,201,1,0.05,49.61
19117,8628,537,2,0.05,12.79
19118,8628,391,1,0.2,226.4
19119,8629,21,2,0.0,42.01
19120,8630,443,3,0.05,
19121,8630,50,2,0.0,9.39
19122,8630,442,2,0.0,8.72
19123,8631,599,2,0.15,406.28
19124,8632,176,2,0.0,207.96
19125,8633,395,1,0.2,191.05
19126,8634,514,1,0.05,347.39
19127,8635,51,3,0.1,17.63
19128,8636,440,4,0.15,11.16
19129,8637,535,2,0.15,
19130,8637,511,1,0.0,188.42
19131,8638,323,1,0.2,54.3
19132,8639,136,1,0.1,320.97
19133,8639,83,3,0.05,39.55
19134,8640,253,3,0.0,
19135,8640,79,1,0.0,255.82
19136,8641,597,1,0.0,123.62
19137,8642,80,1,0.05,92.3
19138,8643,108,1,0.2,176.44
19139,8644,158,4,0.0,282.31
19140,8644,299,1,0.0,154.49
19141,8645,238,2,0.0,228.15
19142,8646,321,3,0.15,10.9
19143,8646,433,3,0.2,136.65
19144,8646,464,2,0.0,92.24
19145,8647,371,1,0.0,122.22
19146,8647,549,2,0.2,57.03
19147,8647,211,2,0.0,310.45
19148,8647,500,2,0.1,270.73
19149,8648,244,3,0.0,17.05
19150,8648,116,3,0.1,243.93
19151,8648,454,1,0.2,217.12
19152,8649,459,4,0.0,123.76
19153,8649,101,2,0.1,134.25
19154,8649,334,4,0.0,
19155,8650,325,1,0.2,240.95
19156,8651,251,1,0.15,231.99
19157,8651,481,1,0.0,35.01
19158,8651,334,2,0.2,
19159,8652,357,1,0.15,133.92
19160,8652,69,1,0.2,183.75
19161,8653,503,1,0.05,272.88
19162,8653,127,1,0.1,237.07
19163,8653,464,3,0.05,86.07
19164,8653,369,1,0.2,154.6
19165,8653,443,3,0.0,188.78
19166,8654,250,4,0.05,425.81
19167,8654,383,2,0.05,17.88
19168,8655,416,4,0.05,70.73
19169,8656,351,1,0.0,111.34
19170,8656,486,2,0.0,268.9
19171,8657,28,2,0.15,250.89
19172,8657,315,2,0.0,13.52
19173,8657,49,4,0.15,149.04
19174,8658,356,1,0.0,256.85
19175,8658,22,2,0.05,20.43
19176,8658,145,1,0.2,100.33
19177,8659,535,4,0.2,
19178,8659,18,1,0.2,374.62
19179,8660,50,2,0.05,10.09
19180,8660,567,1,0.0,23.54
19181,8660,35,2,0.1,39.81
19182,8661,495,2,0.0,102.05
19183,8661,226,1,0.0,261.28
19184,8662,282,1,0.2,31.15
19185,8662,477,3,0.0,79.72
19186,8662,501,1,0.0,
19187,8663,96,4,0.0,44.71
19188,8663,390,2,0.1,250.51
19189,8664,422,3,0.05,79.22
19190,8665,340,4,0.1,367.81
19191,8665,571,4,0.0,224.35
19192,8666,337,2,0.0,31.15
19193,8667,488,2,0.2,13.08
19194,8667,85,3,0.0,19.57
19195,8667,83,1,0.15,40.83
19196,8667,130,1,0.2,122.31
19197,8668,112,1,0.15,30.07
19198,8668,449,3,0.1,121.6
19199,8669,511,2,0.15,188.04
19200,8670,313,2,0.0,179.73
19201,8670,524,1,0.0,49.02
19202,8671,161,2,0.1,200.83
19203,8672,427,0,0.15,89.43
19204,8673,132,3,0.0,51.3
19205,8673,307,3,0.0,
19206,8673,268,1,0.15,327.35
19207,8674,417,2,0.0,37.39
19208,8675,527,1,0.1,350.11
19209,8675,156,1,0.1,97.19
19210,8676,66,2,0.05,101.53
19211,8677,388,4,0.1,190.31
19212,8678,495,4,0.2,96.9
19213,8679,67,3,0.2,38.47
19214,8679,46,2,0.05,47.79
19215,8679,591,1,0.0,262.64
19216,8680,220,2,0.05,156.04
19217,8680,417,1,0.15,36.71
19218,8680,246,1,0.15,153.85
19219,8681,447,1,0.0,246.24
19220,8682,15,4,0.0,118.06
19221,8683,37,2,0.0,9.94
19222,8683,536,1,0.0,80.13
19223,8683,440,1,0.05,11.47
19224,8683,65,2,0.1,8.47
19225,8684,476,2,0.0,217.3
19226,8684,420,2,0.0,197.37
19227,8684,291,4,0.2,
19228,8684,142,2,0.0,82.81
19229,8685,552,2,0.15,
19230,8686,13,3,0.0,181.93
19231,8687,20,4,0.0,193.52
19232,8687,59,1,0.0,187.93
19233,8688,576,2,0.0,272.64
19234,8689,309,2,0.0,
19235,8690,200,1,0.0,269.71
19236,8691,149,1,0.0,186.22
19237,8691,213,3,0.0,24.09
19238,8691,183,1,0.1,254.33
19239,8691,396,1,0.05,57.19
19240,8692,169,1,0.0,
19241,8693,326,4,0.0,31.7
19242,8693,585,1,0.15,6.88
19243,8693,337,2,0.1,31.38
19244,8694,263,2,0.0,259.42
19245,8695,112,2,0.05,29.77
19246,8695,169,3,0.05,
19247,8696,316,1,0.0,275.99
19248,8697,301,3,0.0,48.26
19249,8697,459,3,0.2,130.94
19250,8698,306,2,0.15,22.39
19251,8698,309,1,0.0,
19252,8699,496,1,0.2,292.21
19253,8699,563,4,0.0,214.77
19254,8699,15,2,0.15,125.71
19255,8699,145,4,0.15,103.15
19256,8700,60,2,0.0,295.8
19257,8701,129,1,0.2,325.83
19258,8701,368,2,0.15,147.81
19259,8701,259,1,0.0,142.4
19260,8701,542,3,0.0,167.1
19261,8702,45,2,0.0,261.88
19262,8702,479,3,0.2,107.21
19263,8702,294,2,0.15,21.5
19264,8702,548,2,0.0,56.09
19265,8703,514,1,0.0,322.33
19266,8704,349,1,0.15,97.48
19267,8704,12,1,0.0,81.57
19268,8705,252,4,0.15,126.09
19269,8705,447,1,0.05,247.92
19270,8706,321,2,0.0,10.93
19271,8706,13,4,0.05,174.09
19272,8706,6,3,0.15,16.9
19273,8707,306,1,0.0,22.61
19274,8708,2,1,0.2,232.6
19275,8708,193,2,0.15,275.95
19276,8708,72,3,0.15,128.53
19277,8709,470,1,0.05,42.17
19278,8709,484,2,0.2,194.67
19279,8709,2,1,0.0,251.8
19280,8709,192,1,0.0,239.33
19281,8710,570,2,0.0,156.01
19282,8711,477,2,0.1,74.74
19283,8712,123,4,0.0,14.7
19284,8712,317,1,0.1,170.91
